Patient ID: 52, Timestamp: 1713432063502, Label: ECG, Data: -0.58867437274479
Patient ID: 59, Timestamp: 1713432066352, Label: ECG, Data: 0.7404914814642919
Patient ID: 83, Timestamp: 1713432066355, Label: ECG, Data: -0.5180065680035496
Patient ID: 44, Timestamp: 1713432066355, Label: ECG, Data: 0.7590850512926612
Patient ID: 70, Timestamp: 1713432066351, Label: ECG, Data: 0.4362404793060526
Patient ID: 10, Timestamp: 1713432066357, Label: ECG, Data: 0.5322549286878857
Patient ID: 60, Timestamp: 1713432066352, Label: ECG, Data: -0.6119811304578037
Patient ID: 28, Timestamp: 1713432066357, Label: ECG, Data: -0.03520434056587998
Patient ID: 50, Timestamp: 1713432066358, Label: ECG, Data: 0.16562519193952785
Patient ID: 64, Timestamp: 1713432066358, Label: ECG, Data: -0.26661441116927553
Patient ID: 84, Timestamp: 1713432066352, Label: ECG, Data: 0.637040752655736
Patient ID: 33, Timestamp: 1713432066359, Label: ECG, Data: -0.5015020918593359
Patient ID: 45, Timestamp: 1713432066351, Label: ECG, Data: 0.22980817109562515
Patient ID: 13, Timestamp: 1713432066360, Label: ECG, Data: -0.46934949524857916
Patient ID: 37, Timestamp: 1713432066362, Label: ECG, Data: -0.04953980194544735
Patient ID: 6, Timestamp: 1713432066351, Label: ECG, Data: -0.29557933053592905
Patient ID: 76, Timestamp: 1713432066352, Label: ECG, Data: 0.7563773935375556
Patient ID: 71, Timestamp: 1713432066351, Label: ECG, Data: 0.006772124228727826
Patient ID: 9, Timestamp: 1713432066351, Label: ECG, Data: -0.11254858969700143
Patient ID: 24, Timestamp: 1713432066352, Label: ECG, Data: -0.5449057511612456
Patient ID: 47, Timestamp: 1713432066361, Label: ECG, Data: 0.6287810011036395
Patient ID: 74, Timestamp: 1713432066352, Label: ECG, Data: 0.32171858813777154
Patient ID: 16, Timestamp: 1713432066384, Label: ECG, Data: -0.31600917733327333
Patient ID: 93, Timestamp: 1713432066384, Label: ECG, Data: 0.6692936031556986
Patient ID: 51, Timestamp: 1713432066386, Label: ECG, Data: -0.15580309692369637
Patient ID: 53, Timestamp: 1713432066384, Label: ECG, Data: -0.45346571861056495
Patient ID: 39, Timestamp: 1713432066388, Label: ECG, Data: -0.1325723977478636
Patient ID: 8, Timestamp: 1713432066383, Label: ECG, Data: 0.1946552393451234
Patient ID: 21, Timestamp: 1713432066383, Label: ECG, Data: -0.11745945491565099
Patient ID: 29, Timestamp: 1713432066389, Label: ECG, Data: 0.442390495887268
Patient ID: 15, Timestamp: 1713432066388, Label: ECG, Data: -0.3914205820646784
Patient ID: 34, Timestamp: 1713432066390, Label: ECG, Data: -0.4079725053706335
Patient ID: 99, Timestamp: 1713432066391, Label: ECG, Data: -0.5210027092902472
Patient ID: 31, Timestamp: 1713432066391, Label: ECG, Data: 0.21938236005441275
Patient ID: 80, Timestamp: 1713432066384, Label: ECG, Data: 0.18349717946565658
Patient ID: 100, Timestamp: 1713432066383, Label: ECG, Data: 0.20298616630795174
Patient ID: 23, Timestamp: 1713432066384, Label: ECG, Data: -0.4792194742577452
Patient ID: 2, Timestamp: 1713432066383, Label: ECG, Data: -0.24936975722489138
Patient ID: 87, Timestamp: 1713432066390, Label: ECG, Data: -0.4045341759528421
Patient ID: 19, Timestamp: 1713432066399, Label: ECG, Data: 0.32445928745991287
Patient ID: 86, Timestamp: 1713432066415, Label: ECG, Data: -0.30689607754450143
Patient ID: 36, Timestamp: 1713432066415, Label: ECG, Data: 0.48890003468402937
Patient ID: 1, Timestamp: 1713432066416, Label: ECG, Data: -0.12080858097500739
Patient ID: 11, Timestamp: 1713432066416, Label: ECG, Data: -0.26931695583352144
Patient ID: 65, Timestamp: 1713432066416, Label: ECG, Data: -0.09113300075892515
Patient ID: 57, Timestamp: 1713432066417, Label: ECG, Data: 0.09005735866608391
Patient ID: 97, Timestamp: 1713432066417, Label: ECG, Data: 0.295819780074998
Patient ID: 41, Timestamp: 1713432066418, Label: ECG, Data: -0.4240225904635978
Patient ID: 42, Timestamp: 1713432066417, Label: ECG, Data: 0.35852484315197675
Patient ID: 12, Timestamp: 1713432066416, Label: ECG, Data: 0.03319694240884887
Patient ID: 14, Timestamp: 1713432066417, Label: ECG, Data: 0.17597453972526786
Patient ID: 43, Timestamp: 1713432066415, Label: ECG, Data: 0.04300884170255661
Patient ID: 88, Timestamp: 1713432066415, Label: ECG, Data: -0.05450790917347763
Patient ID: 25, Timestamp: 1713432066415, Label: ECG, Data: -0.5241568031807415
Patient ID: 4, Timestamp: 1713432066462, Label: ECG, Data: 0.08959435677377334
Patient ID: 63, Timestamp: 1713432066462, Label: ECG, Data: -0.5091062972826985
Patient ID: 58, Timestamp: 1713432066510, Label: ECG, Data: 0.5361236506600712
Patient ID: 27, Timestamp: 1713432066509, Label: ECG, Data: 0.1930633666945228
Patient ID: 85, Timestamp: 1713432066512, Label: ECG, Data: -0.41469557167983745
Patient ID: 96, Timestamp: 1713432066512, Label: ECG, Data: 0.2406138682465901
Patient ID: 52, Timestamp: 1713432066509, Label: ECG, Data: -0.1018609275069499
Patient ID: 61, Timestamp: 1713432066513, Label: ECG, Data: -0.35567201860977243
Patient ID: 82, Timestamp: 1713432066512, Label: ECG, Data: 0.5077331950915246
Patient ID: 54, Timestamp: 1713432066511, Label: ECG, Data: -0.3275170241143778
Patient ID: 17, Timestamp: 1713432066511, Label: ECG, Data: 0.04014369623099723
Patient ID: 98, Timestamp: 1713432066511, Label: ECG, Data: 0.48690114846030447
Patient ID: 90, Timestamp: 1713432066512, Label: ECG, Data: 0.5071382052799799
Patient ID: 7, Timestamp: 1713432066511, Label: ECG, Data: 0.15843544501967874
Patient ID: 38, Timestamp: 1713432066510, Label: ECG, Data: 0.25939753377879804
Patient ID: 20, Timestamp: 1713432066509, Label: ECG, Data: 0.22973139170490273
Patient ID: 79, Timestamp: 1713432066511, Label: ECG, Data: 0.5734196213123303
Patient ID: 46, Timestamp: 1713432066511, Label: ECG, Data: -0.37389567380355565
Patient ID: 89, Timestamp: 1713432066512, Label: ECG, Data: -0.28559485194720163
Patient ID: 69, Timestamp: 1713432066511, Label: ECG, Data: -0.29979955820812915
Patient ID: 72, Timestamp: 1713432066512, Label: ECG, Data: -0.46573433508033957
Patient ID: 40, Timestamp: 1713432066512, Label: ECG, Data: -0.3071739688726808
Patient ID: 66, Timestamp: 1713432066509, Label: ECG, Data: -0.1568132136222091
Patient ID: 78, Timestamp: 1713432066512, Label: ECG, Data: 0.5327362380380559
Patient ID: 18, Timestamp: 1713432066512, Label: ECG, Data: -0.4543229311835717
Patient ID: 75, Timestamp: 1713432066511, Label: ECG, Data: -0.5860249764640134
Patient ID: 91, Timestamp: 1713432066511, Label: ECG, Data: -0.017039501098791914
Patient ID: 45, Timestamp: 1713432067347, Label: ECG, Data: -0.09658819543127141
Patient ID: 84, Timestamp: 1713432067351, Label: ECG, Data: 0.2762833781471713
Patient ID: 9, Timestamp: 1713432067348, Label: ECG, Data: 0.5148497129544916
Patient ID: 70, Timestamp: 1713432067348, Label: ECG, Data: -0.4184850977614789
Patient ID: 71, Timestamp: 1713432067348, Label: ECG, Data: 0.40440585523339834
Patient ID: 48, Timestamp: 1713432067349, Label: ECG, Data: -0.0288106037496932
Patient ID: 6, Timestamp: 1713432067349, Label: ECG, Data: 0.7010738231880951
Patient ID: 74, Timestamp: 1713432067350, Label: ECG, Data: -0.4621209430172204
Patient ID: 22, Timestamp: 1713432067350, Label: ECG, Data: -0.35510630373751123
Patient ID: 59, Timestamp: 1713432067353, Label: ECG, Data: -0.3225552503833636
Patient ID: 77, Timestamp: 1713432067353, Label: ECG, Data: 0.7316655203639455
Patient ID: 73, Timestamp: 1713432067355, Label: ECG, Data: 0.5195078076089158
Patient ID: 3, Timestamp: 1713432067354, Label: ECG, Data: 0.0066958277800006905
Patient ID: 44, Timestamp: 1713432067355, Label: ECG, Data: -0.42520452027224953
Patient ID: 68, Timestamp: 1713432067355, Label: ECG, Data: 0.2989318908843169
Patient ID: 28, Timestamp: 1713432067356, Label: ECG, Data: -0.20463085971018308
Patient ID: 32, Timestamp: 1713432067356, Label: ECG, Data: -0.3593107774378545
Patient ID: 50, Timestamp: 1713432067357, Label: ECG, Data: -0.17948296240151307
Patient ID: 64, Timestamp: 1713432067359, Label: ECG, Data: 0.7051652107353531
Patient ID: 10, Timestamp: 1713432067357, Label: ECG, Data: 0.7530718589903417
Patient ID: 33, Timestamp: 1713432067360, Label: ECG, Data: -0.3278138565704736
Patient ID: 13, Timestamp: 1713432067360, Label: ECG, Data: 0.38130879429310055
Patient ID: 47, Timestamp: 1713432067361, Label: ECG, Data: 0.6784743846990466
Patient ID: 37, Timestamp: 1713432067362, Label: ECG, Data: 0.08518790586022865
Patient ID: 26, Timestamp: 1713432067352, Label: ECG, Data: 0.3121076281340231
Patient ID: 60, Timestamp: 1713432067352, Label: ECG, Data: -0.5024350760393921
Patient ID: 24, Timestamp: 1713432067355, Label: ECG, Data: 0.4115829707324733
Patient ID: 76, Timestamp: 1713432067353, Label: ECG, Data: -0.45673381062500656
Patient ID: 94, Timestamp: 1713432067354, Label: ECG, Data: 0.2940972778453331
Patient ID: 83, Timestamp: 1713432067354, Label: ECG, Data: -0.4977022911672171
Patient ID: 8, Timestamp: 1713432067377, Label: ECG, Data: 0.33858305835228614
Patient ID: 21, Timestamp: 1713432067377, Label: ECG, Data: 0.44462649326301895
Patient ID: 5, Timestamp: 1713432067377, Label: ECG, Data: -0.19069063135597508
Patient ID: 95, Timestamp: 1713432067377, Label: ECG, Data: -0.2306789797563455
Patient ID: 49, Timestamp: 1713432067377, Label: ECG, Data: -0.2637735663768932
Patient ID: 2, Timestamp: 1713432067380, Label: ECG, Data: -0.601964114118788
Patient ID: 100, Timestamp: 1713432067393, Label: ECG, Data: -0.26787148681927286
Patient ID: 93, Timestamp: 1713432067393, Label: ECG, Data: 0.3985888203824261
Patient ID: 80, Timestamp: 1713432067393, Label: ECG, Data: 0.7202010777154414
Patient ID: 16, Timestamp: 1713432067393, Label: ECG, Data: 0.7676205159228479
Patient ID: 53, Timestamp: 1713432067394, Label: ECG, Data: 0.39089514923678775
Patient ID: 34, Timestamp: 1713432067396, Label: ECG, Data: -0.33171426237610796
Patient ID: 23, Timestamp: 1713432067393, Label: ECG, Data: 0.4414617239425886
Patient ID: 51, Timestamp: 1713432067394, Label: ECG, Data: 0.6208439206571903
Patient ID: 29, Timestamp: 1713432067395, Label: ECG, Data: -0.4811557894260786
Patient ID: 25, Timestamp: 1713432067405, Label: ECG, Data: -0.2365477785026383
Patient ID: 62, Timestamp: 1713432067400, Label: ECG, Data: -0.28593836033342057
Patient ID: 92, Timestamp: 1713432067404, Label: ECG, Data: -0.19017840702763728
Patient ID: 87, Timestamp: 1713432067401, Label: ECG, Data: 0.2667050801900701
Patient ID: 99, Timestamp: 1713432067402, Label: ECG, Data: 0.28929908156475936
Patient ID: 35, Timestamp: 1713432067396, Label: ECG, Data: 0.4015226296482527
Patient ID: 19, Timestamp: 1713432067403, Label: ECG, Data: 0.19375968870714885
Patient ID: 15, Timestamp: 1713432067395, Label: ECG, Data: -0.1653177224540775
Patient ID: 39, Timestamp: 1713432067394, Label: ECG, Data: -0.3206043593171312
Patient ID: 31, Timestamp: 1713432067402, Label: ECG, Data: 0.2356874155915191
Patient ID: 55, Timestamp: 1713432067396, Label: ECG, Data: 0.5534891151090323
Patient ID: 43, Timestamp: 1713432067409, Label: ECG, Data: 0.11373470876467304
Patient ID: 86, Timestamp: 1713432067409, Label: ECG, Data: -0.582850558108785
Patient ID: 41, Timestamp: 1713432067414, Label: ECG, Data: 0.12738219410772247
Patient ID: 57, Timestamp: 1713432067412, Label: ECG, Data: -0.26404341692319944
Patient ID: 97, Timestamp: 1713432067413, Label: ECG, Data: 0.7007810092701156
Patient ID: 14, Timestamp: 1713432067413, Label: ECG, Data: 0.6513924828906174
Patient ID: 65, Timestamp: 1713432067412, Label: ECG, Data: 0.014700377856888571
Patient ID: 12, Timestamp: 1713432067412, Label: ECG, Data: 0.5417799947496661
Patient ID: 11, Timestamp: 1713432067411, Label: ECG, Data: -0.5906239958323266
Patient ID: 1, Timestamp: 1713432067411, Label: ECG, Data: 0.429699284381203
Patient ID: 42, Timestamp: 1713432067414, Label: ECG, Data: -0.1503572993302029
Patient ID: 36, Timestamp: 1713432067411, Label: ECG, Data: 0.507166138262775
Patient ID: 88, Timestamp: 1713432067410, Label: ECG, Data: 0.14162811819291296
Patient ID: 4, Timestamp: 1713432067455, Label: ECG, Data: -0.3212475399448615
Patient ID: 63, Timestamp: 1713432067470, Label: ECG, Data: -0.10088359763878532
Patient ID: 27, Timestamp: 1713432067502, Label: ECG, Data: -0.04675620007162713
Patient ID: 52, Timestamp: 1713432067502, Label: ECG, Data: -0.41141946577357913
Patient ID: 66, Timestamp: 1713432067502, Label: ECG, Data: -0.42478002534198434
Patient ID: 20, Timestamp: 1713432067503, Label: ECG, Data: -0.2422834176308729
Patient ID: 58, Timestamp: 1713432067503, Label: ECG, Data: -0.20156843751654363
Patient ID: 38, Timestamp: 1713432067505, Label: ECG, Data: -0.5147828138873826
Patient ID: 79, Timestamp: 1713432067519, Label: ECG, Data: -0.3307753421545991
Patient ID: 54, Timestamp: 1713432067518, Label: ECG, Data: -0.59243167078352
Patient ID: 7, Timestamp: 1713432067519, Label: ECG, Data: 0.28343161231829167
Patient ID: 17, Timestamp: 1713432067519, Label: ECG, Data: 0.6937655307603366
Patient ID: 96, Timestamp: 1713432067522, Label: ECG, Data: 0.48512026590302654
Patient ID: 78, Timestamp: 1713432067521, Label: ECG, Data: -0.32301434351993025
Patient ID: 85, Timestamp: 1713432067523, Label: ECG, Data: 0.19953464698852824
Patient ID: 81, Timestamp: 1713432067520, Label: ECG, Data: -0.24273020301703452
Patient ID: 90, Timestamp: 1713432067520, Label: ECG, Data: 0.7357338250057325
Patient ID: 72, Timestamp: 1713432067523, Label: ECG, Data: -0.47569995420922206
Patient ID: 61, Timestamp: 1713432067524, Label: ECG, Data: -0.3327715872217588
Patient ID: 82, Timestamp: 1713432067521, Label: ECG, Data: 0.27319430213791907
Patient ID: 40, Timestamp: 1713432067520, Label: ECG, Data: -0.5164029850818822
Patient ID: 91, Timestamp: 1713432067518, Label: ECG, Data: -0.5249006977072752
Patient ID: 18, Timestamp: 1713432067523, Label: ECG, Data: 0.2735233860633568
Patient ID: 56, Timestamp: 1713432067522, Label: ECG, Data: 0.5938258472053513
Patient ID: 89, Timestamp: 1713432067520, Label: ECG, Data: 0.44235830515542524
Patient ID: 30, Timestamp: 1713432067522, Label: ECG, Data: 0.2735531568926758
Patient ID: 75, Timestamp: 1713432067518, Label: ECG, Data: 0.2499376967211856
Patient ID: 98, Timestamp: 1713432067518, Label: ECG, Data: -0.5175142008096193
Patient ID: 46, Timestamp: 1713432067518, Label: ECG, Data: -0.284590975344116
Patient ID: 69, Timestamp: 1713432067518, Label: ECG, Data: -0.299524455492394
Patient ID: 67, Timestamp: 1713432067519, Label: ECG, Data: -0.3344698916267919
Patient ID: 45, Timestamp: 1713432068353, Label: ECG, Data: 0.3626151523750489
Patient ID: 9, Timestamp: 1713432068353, Label: ECG, Data: 0.44305705053966027
Patient ID: 71, Timestamp: 1713432068354, Label: ECG, Data: 0.27156955543072514
Patient ID: 84, Timestamp: 1713432068356, Label: ECG, Data: 0.2929825283903378
Patient ID: 26, Timestamp: 1713432068356, Label: ECG, Data: -0.07872452441590318
Patient ID: 77, Timestamp: 1713432068358, Label: ECG, Data: -0.5426643096814038
Patient ID: 59, Timestamp: 1713432068358, Label: ECG, Data: -0.2990677597412252
Patient ID: 76, Timestamp: 1713432068358, Label: ECG, Data: -0.0984032859655313
Patient ID: 60, Timestamp: 1713432068357, Label: ECG, Data: -0.36635397282725346
Patient ID: 94, Timestamp: 1713432068358, Label: ECG, Data: 0.12262393700782029
Patient ID: 83, Timestamp: 1713432068358, Label: ECG, Data: 0.13740666054205364
Patient ID: 73, Timestamp: 1713432068360, Label: ECG, Data: -0.5799172112363217
